text,label
تم تحضير هذا المنتج في مصنع مختلط بين الحلال والحرام. من الواضح أنه Mashbooh.,2
"It is clear that 'Juice made from fresh fruits, like orange, is Halal.'. Hence, it is Halal.",0
"Minuman ini mengandungi arak walaupun dalam kuantiti kecil, ia tetap Haram.. Kesimpulan: Haram.",1
"Jelas sekali, 'Minuman ini mengandungi arak walaupun dalam kuantiti kecil, ia tetap Haram.' adalah Haram.",1
Chicken is Halal when slaughtered according to the requirements of Islamic law.. Verdict: Halal.,0
Beef is Halal if slaughtered according to Islamic guidelines. — Status: Halal.,0
"من خلال الوصف 'منتج يحتوي على الكحول بكميات غير محددة.', يتبين أنه Mashbooh.",2
"From the description 'Gelatin is made from animal collagen and can be Mashbooh if the source is unknown.', we can conclude it is Mashbooh.",2
منتج خالي من الكحول والمكونات الحيوانية.. النتيجة: Halal.,0
من الواضح أن 'هذا المنتج يحتوي على جيلاتين الخنزير.' Haram.,1
"Minuman ini mengandungi alkohol sebanyak 15%, jelas Haram.. Ini menunjukkan bahawa statusnya adalah Haram.",1
"من خلال الوصف 'منتج يحتوي على مكونات حلال ولكن تمت معالجته بطرق مشكوك فيها.', يتبين أنه Mashbooh.",2
تم إنتاجه في مصنع يعالج لحوم حلال وغير حلال. من الواضح أنه Mashbooh.,2
Beef is Halal if slaughtered according to Islamic guidelines.. Verdict: Halal.,0
هذا المنتج يحتوي على مكونات حلال مصرح بها. — الحالة: Halal.,0
"من خلال الوصف 'الأطعمة تحتوي على المكونات النباتية فقط.', يتبين أنه Halal.",0
Carrots are Halal and packed with vitamins.. Verdict: Halal.,0
Produk ini bebas dari bahan haiwan dan alkohol. — Keputusan: Halal.,0
"Juice made from fresh fruits, like orange, is Halal. — Status: Halal.",0
"Minuman ini mengandungi arak walaupun dalam kuantiti kecil, ia tetap Haram. — Keputusan: Haram.",1
منتج يتكون من مكونات حلال وصحية. — الحالة: Halal.,0
تم إنتاجه في مصنع يعالج لحوم حلال وغير حلال. من الواضح أنه Mashbooh.,2
المنتج خالي من المكونات الحيوانية أو الكحول. من الواضح أنه Halal.,0
"It is clear that 'Herbs like basil and parsley are Halal.'. Hence, it is Halal.",0
Herbs like basil and parsley are Halal. — Status: Halal.,0
المنتج خالي من المكونات الحيوانية أو الكحول. من الواضح أنه Halal.,0
"من خلال الوصف 'منتج يحتوي على مواد قد تكون غير حلال حسب عملية الإنتاج.', يتبين أنه Mashbooh.",2
"Juice made from fresh fruits, like orange, is Halal.. Verdict: Halal.",0
"Daripada penerangan 'Produk ini mengandungi bahan pengawet yang tidak dapat dipastikan status halalnya.', ia boleh diklasifikasikan sebagai Mashbooh.",2
منتج يتكون من مكونات حلال وصحية.. النتيجة: Halal.,0
المنتج يحتوي على مستخلصات حيوانية تم معالجتها بطرق غير واضحة.. النتيجة: Mashbooh.,2
من الواضح أن 'المنتج يحتوي على مواد قد تحتوي على الكحول.' Mashbooh.,2
المنتج خالي من المكونات الحيوانية أو الكحول. — الحالة: Halal.,0
"Daripada penerangan 'Produk ini mengandungi bahan pengawet yang tidak dapat dipastikan status halalnya.', ia boleh diklasifikasikan sebagai Mashbooh.",2
تم تجهيز هذا المنتج في مصنع يعالج اللحوم الحلال وغير الحلال. — الحالة: Mashbooh.,2
المنتج يتكون من لحوم حلال تم ذبحها وفقًا للشريعة الإسلامية. — الحالة: Halal.,0
"Spinach is a Halal green leafy vegetable. Clearly, it is categorized as Halal.",0
"من خلال الوصف 'المنتج يتكون من لحوم حلال تم ذبحها وفقًا للشريعة الإسلامية.', يتبين أنه Halal.",0
المنتج يتكون من لحوم حلال تم ذبحها وفقًا للشريعة الإسلامية. من الواضح أنه Halal.,0
Produk ini mengandungi bahan pengawet yang tidak dapat dipastikan status halalnya.. Ini menunjukkan bahawa statusnya adalah Mashbooh.,2
"It is clear that 'Spinach is a Halal green leafy vegetable.'. Hence, it is Halal.",0
Tomato is a Halal vegetable that is rich in antioxidants.. Verdict: Halal.,0
هذا المنتج يحتوي على مكونات حلال مصرح بها. — الحالة: Halal.,0
المنتج يحتوي على مواد قد تحتوي على الكحول.. النتيجة: Mashbooh.,2
"It is clear that 'Carrots are Halal and packed with vitamins.'. Hence, it is Halal.",0
منتجنا يحتوي على مستخلصات حيوانية مشكوك في حالتها. من الواضح أنه Mashbooh.,2
"It is clear that 'Alcohol is Haram in Islam and should be avoided.'. Hence, it is Haram.",1
المنتج يحتوي على مواد حرام كالمشروبات الكحولية. من الواضح أنه Haram.,1
تم تحضير هذا المنتج في مصنع مختلط بين الحلال والحرام. من الواضح أنه Mashbooh.,2
هذا المنتج يحتوي على مكونات حلال مصرح بها.. النتيجة: Halal.,0
منتجنا يحتوي على مستخلصات حيوانية مشكوك في حالتها. من الواضح أنه Mashbooh.,2
"Beef is Halal if slaughtered according to Islamic guidelines. Clearly, it is categorized as Halal.",0
"From the description 'Gelatin is made from animal collagen and can be Mashbooh if the source is unknown.', we can conclude it is Mashbooh.",2
المنتج خالي من المكونات الحيوانية أو الكحول.. النتيجة: Halal.,0
Produk ini mengandungi bahan daripada sumber haiwan yang tidak diketahui. — Keputusan: Mashbooh.,2
من الواضح أن 'تم إنتاجه في مصنع يعالج لحوم حلال وغير حلال.' Mashbooh.,2
"From the description 'Gelatin is made from animal collagen and can be Mashbooh if the source is unknown.', we can conclude it is Mashbooh.",2
Produk ini diproses menggunakan bahan yang diragui status halalnya.. Ini menunjukkan bahawa statusnya adalah Mashbooh.,2
"Minuman ini mengandungi arak walaupun dalam kuantiti kecil, ia tetap Haram.. Kesimpulan: Haram.",1
منتج يحتوي على مكونات حلال ولكن تمت معالجته بطرق مشكوك فيها. — الحالة: Mashbooh.,2
Tomato is a Halal vegetable that is rich in antioxidants.. Verdict: Halal.,0
Carrots are Halal and packed with vitamins. — Status: Halal.,0
"Daripada penerangan 'Produk ini mengandungi bahan yang disahkan tidak halal.', ia boleh diklasifikasikan sebagai Haram.",1
المنتج يحتوي على مواد قد تحتوي على الكحول.. النتيجة: Mashbooh.,2
Chicken is Halal when slaughtered according to the requirements of Islamic law.. Verdict: Halal.,0
منتج خالي من المواد الحيوانية والمشروبات الكحولية. من الواضح أنه Halal.,0
"Daripada penerangan 'Produk ini dibuat dengan bahan-bahan halal dan disahkan oleh badan berwibawa.', ia boleh diklasifikasikan sebagai Halal.",0
"من خلال الوصف 'المنتج يحتوي على مستخلصات حيوانية تم معالجتها بطرق غير واضحة.', يتبين أنه Mashbooh.",2
"Minuman beralkohol, seperti bir, adalah Haram.. Ini menunjukkan bahawa statusnya adalah Haram.",1
Produk ini dibuat dengan bahan-bahan halal dan disahkan oleh badan berwibawa.. Ini menunjukkan bahawa statusnya adalah Halal.,0
من الواضح أن 'هذا المنتج يحتوي على مكونات حلال مصرح بها.' Halal.,0
"Jelas sekali, 'Produk ini mengandungi bahan yang disahkan tidak halal.' adalah Haram.",1
"من خلال الوصف 'تم إنتاجه في مصنع يعالج لحوم حلال وغير حلال.', يتبين أنه Mashbooh.",2
"Juice made from fresh fruits, like orange, is Halal.. Verdict: Halal.",0
"Daripada penerangan 'Gelatin dalam produk ini berasal dari sumber yang tidak dapat dipastikan status halalnya.', ia boleh diklasifikasikan sebagai Mashbooh.",2
هذا المشروب يحتوي على كحول بنسبة عالية. — الحالة: Haram.,1
"It is clear that 'Herbs like basil and parsley are Halal.'. Hence, it is Halal.",0
Produk ini mengandungi bahan yang disahkan tidak halal.. Kesimpulan: Haram.,1
Produk ini diproses menggunakan bahan yang diragui status halalnya. — Keputusan: Mashbooh.,2
"It is clear that 'Juice made from fresh fruits, like orange, is Halal.'. Hence, it is Halal.",0
"This snack contains animal-derived gelatin. Clearly, it is categorized as Mashbooh.",2
منتج يحتوي على الكحول بكميات غير محددة. من الواضح أنه Mashbooh.,2
"From the description 'Bananas are a great source of potassium and Halal.', we can conclude it is Halal.",0
هذا المنتج يحتوي على جيلاتين الخنزير. — الحالة: Haram.,1
Produk ini mengandungi gelatin babi.. Ini menunjukkan bahawa statusnya adalah Haram.,1
Carrots are Halal and packed with vitamins.. Verdict: Halal.,0
"Daripada penerangan 'Produk ini mengandungi daging halal tetapi diproses di kilang yang turut memproses daging haram.', ia boleh diklasifikasikan sebagai Mashbooh.",2
هذا المشروب يحتوي على كحول بنسبة عالية.. النتيجة: Haram.,1
منتج يحتوي على مكونات حلال ولكن تمت معالجته بطرق مشكوك فيها. — الحالة: Mashbooh.,2
منتج يحتوي على مواد قد تكون حلال أو حرام حسب ظروف الإنتاج. — الحالة: Mashbooh.,2
Gelatin dalam produk ini berasal dari sumber yang tidak dapat dipastikan status halalnya.. Ini menunjukkan bahawa statusnya adalah Mashbooh.,2
Produk ini dibuat dengan bahan-bahan halal dan disahkan oleh badan berwibawa.. Ini menunjukkan bahawa statusnya adalah Halal.,0
Herbs like basil and parsley are Halal.. Verdict: Halal.,0
"Daripada penerangan 'Krimer ini mengandungi derivatif lemak haiwan, status halal tidak jelas.', ia boleh diklasifikasikan sebagai Mashbooh.",2
Produk ini mengandungi bahan yang disahkan tidak halal.. Kesimpulan: Haram.,1
المنتج يحتوي على الكحول بنسبة 10%. من الواضح أنه Haram.,1
هذا المشروب يحتوي على الكحول بنسبة 7%. من الواضح أنه Haram.,1
Produk ini diproses di kilang yang memproses produk halal dan haram.. Ini menunjukkan bahawa statusnya adalah Mashbooh.,2
"From the description 'Juice made from fresh fruits, like orange, is Halal.', we can conclude it is Halal.",0
Carrots are Halal and packed with vitamins.. Verdict: Halal.,0
Produk ini diproses menggunakan bahan yang diragui status halalnya.. Kesimpulan: Mashbooh.,2
من الواضح أن 'منتج يحتوي على مواد قد تكون غير حلال حسب عملية الإنتاج.' Mashbooh.,2
هذا المشروب يحتوي على كحول بنسبة عالية. من الواضح أنه Haram.,1
"It is clear that 'Chicken is Halal when slaughtered according to the requirements of Islamic law.'. Hence, it is Halal.",0
Produk ini dibuat dengan bahan-bahan halal dan disahkan oleh badan berwibawa.. Kesimpulan: Halal.,0
"من خلال الوصف 'هذا المنتج يحتوي على جيلاتين الخنزير.', يتبين أنه Haram.",1
"من خلال الوصف 'هذا المنتج يحتوي على جيلاتين حلال.', يتبين أنه Halal.",0
هذا المنتج يحتوي على مستخلصات حيوانية مشكوك فيها. من الواضح أنه Mashbooh.,2
من الواضح أن 'منتج خالي من المواد الحيوانية والمشروبات الكحولية.' Halal.,0
هذا المنتج يحتوي على مكونات حلال مصرح بها.. النتيجة: Halal.,0
تم تجهيز هذا المنتج في مصنع يعالج اللحوم الحلال وغير الحلال. من الواضح أنه Mashbooh.,2
من الواضح أن 'منتج يحتوي على الكحول بكميات غير محددة.' Mashbooh.,2
الأطعمة تحتوي على المكونات النباتية فقط.. النتيجة: Halal.,0
منتج يحتوي على مكونات حلال ولكن تمت معالجته بطرق مشكوك فيها.. النتيجة: Mashbooh.,2
Produk ini mengandungi bahan yang disahkan tidak halal. — Keputusan: Haram.,1
"It is clear that 'Milk and dairy products are generally Halal.'. Hence, it is Halal.",0
